"tt0093780","Action,Crime,Drama"
"tt0093793","Comedy,Drama,Sci-Fi"
"tt0093818","Comedy"
"tt0093822","Comedy,Crime"
"tt0093857","Comedy"
"tt0093870","Action,Crime,Sci-Fi"
"tt0093886","Comedy,Romance"
"tt0093894","Action,Sci-Fi,Thriller"
"tt0093936","Comedy,Romance"
"tt0093940","Drama"
"tt0093978","Action,Comedy,Fantasy"
"tt0094006","Drama,Romance"
"tt0094008","Crime,Drama,Romance"
"tt0094012","Adventure,Comedy,Sci-Fi"
"tt0094025","Action,Comedy,Crime"
"tt0094027","Biography,Drama"
"tt0094035","Horror,Thriller"
"tt0094057","Comedy,Horror"
"tt0094072","Comedy,Romance"
"tt0094082","Crime,Drama,Thriller"
"tt0094137","Comedy,Drama,Family"
"tt0094138","Comedy"
"tt0094142","Comedy,Crime,Thriller"
"tt0094155","Comedy,Drama"
"tt0094226","Crime,Drama,Thriller"
"tt0094291","Crime,Drama"
"tt0094321","Comedy,Music,Romance"
"tt0094332","Comedy,Fantasy,Horror"
"tt0094336","Comedy,Drama"
"tt0094357","Action,Crime,Drama"
"tt0094602","Action,Crime,Drama"
"tt0094606","Drama,Romance"
"tt0094608","Crime,Drama"
"tt0094612","Action,Comedy,Crime"
"tt0094625","Animation,Drama,Sci-Fi"
"tt0094631","Action,Sci-Fi"
"tt0094651","Action,Crime,Horror"
"tt0094663","Drama"
"tt0094675","Comedy,Crime,Romance"
"tt0094678","Comedy,Romance"
"tt0094712","Drama,War"
"tt0094715","Comedy,Drama,Music"
"tt0094716","Adventure,Drama,War"
"tt0094721","Comedy,Fantasy"
"tt0094731","Crime,Drama,Thriller"
"tt0094737","Comedy,Drama,Fantasy"
"tt0094739","Comedy"
"tt0094744","Adventure,Comedy,Romance"
"tt0094746","Comedy,Drama"
"tt0094747","Biography,Drama,Music"
"tt0094761","Horror,Sci-Fi,Thriller"
"tt0094764","Action,Sci-Fi,Sport"
"tt0094792","Action,War"
"tt0094793","Comedy,Horror"
"tt0094799","Drama"
"tt0094812","Comedy,Romance,Sport"
"tt0094828","Biography,Drama,History"
"tt0094860","Horror"
"tt0094862","Horror,Thriller"
"tt0094884","Drama"
"tt0094888","Adventure,Drama"
"tt0094889","Comedy,Drama,Romance"
"tt0094890","Adventure,Comedy,Mystery"
"tt0094894","Action,Crime,Drama"
"tt0094898","Comedy,Romance"
"tt0094919","Comedy,Horror,Sci-Fi"
"tt0094924","Biography,Drama"
"tt0094933","Mystery,Thriller"
"tt0094947","Drama,Romance"
"tt0094961","Action,Comedy,Horror"
"tt0094963","Action,Crime,Mystery"
"tt0094964","Drama,Horror,Thriller"
"tt0095016","Action,Thriller"
"tt0095031","Comedy,Crime"
"tt0095082","Drama,History,Sport"
"tt0095088","Comedy,Horror"
"tt0095107","Comedy,Family,Fantasy"
"tt0095159","Comedy,Crime"
"tt0095174","Crime,Drama,Mystery"
"tt0095179","Horror,Thriller"
"tt0095188","Comedy,Drama"
"tt0095243","Biography,Drama"
"tt0095250","Adventure,Drama,Sport"
"tt0095253","Comedy"
"tt0095270","Comedy,Drama,Family"
"tt0095271","Horror,Thriller"
"tt0095294","Horror,Thriller"
"tt0095304","Comedy,Fantasy"
"tt0095327","Animation,Drama,War"
"tt0095348","Action,Comedy,Crime"
"tt0095379","Horror,Thriller"
"tt0095403","Action,Comedy,Crime"
"tt0095409","Comedy,Sport"
"tt0095444","Comedy,Horror,Sci-Fi"
"tt0095467","Drama,Romance"
"tt0095468","Crime,Drama"
"tt0095484","Fantasy,Horror,Mystery"
"tt0095488","Horror"
"tt0095489","Adventure,Animation,Drama"
"tt0095497","Drama"
"tt0095519","Comedy"
"tt0095583","Action,Crime,Horror"
"tt0095593","Comedy,Crime,Romance"
"tt0095631","Action,Comedy,Crime"
"tt0095638","Comedy,Drama,Fantasy"
"tt0095647","Crime,Drama,History"
"tt0095652","Drama,Horror,Sci-Fi"
"tt0095654","Comedy,Romance"
"tt0095655","Action,Crime,Fantasy"
"tt0095675","Comedy,Drama"
"tt0095687","Comedy,Sci-Fi"
"tt0095690","Comedy,Drama,Romance"
"tt0095705","Comedy,Crime"
"tt0095715","Adventure,Animation,Fantasy"
"tt0095742","Horror"
"tt0095765","Drama"
"tt0095776","Adventure,Animation,Comedy"
"tt0095800","Adventure,Drama,Family"
"tt0095801","Comedy,Drama"
"tt0095863","Action,Fantasy,Horror"
"tt0095882","Comedy,Crime"
"tt0095889","Horror,Thriller"
"tt0095895","Documentary,Music"
"tt0095897","Action,Crime,Mystery"
"tt0095925","Fantasy,Horror"
"tt0095927","Comedy,Drama,Romance"
"tt0095936","Drama,Musical,Romance"
"tt0095953","Drama"
"tt0095956","Action,Adventure,Thriller"
"tt0095963","Action,Comedy,Crime"
"tt0095989","Comedy,Horror,Sci-Fi"
"tt0095990","Comedy,Horror,Sci-Fi"
"tt0096018","Crime,Drama,Music"
"tt0096028","Crime,Drama"
"tt0096054","Comedy,Drama,Musical"
"tt0096061","Comedy,Drama,Fantasy"
"tt0096071","Fantasy,Horror"
"tt0096073","Drama,Fantasy,Horror"
"tt0096094","Comedy,Drama,Romance"
"tt0096098","Action,Adventure,Crime"
"tt0096101","Comedy,Drama,Family"
"tt0096118","Comedy,Horror"
"tt0096119","Comedy,Horror"
"tt0096163","Mystery,Thriller"
"tt0096219","Drama"
"tt0096244","Crime,Drama,Romance"
"tt0096251","Horror,Sci-Fi"
"tt0096256","Action,Horror,Sci-Fi"
"tt0096257","Crime,Documentary,Drama"
"tt0096283","Animation,Family,Fantasy"
"tt0096288","Drama"
"tt0096289","Comedy,Drama,Romance"
"tt0096316","Biography,Drama"
"tt0096320","Comedy,Crime"
"tt0096328","Documentary,Music"
"tt0096332","Drama,Romance"
"tt0096380","Comedy,Fantasy"
"tt0096426","Comedy,Horror"
"tt0096438","Adventure,Animation,Comedy"
"tt0096446","Action,Adventure,Drama"
"tt0096454","Comedy,Crime,Mystery"
"tt0096461","Crime,Drama,Romance"
"tt0096463","Comedy,Drama,Romance"
"tt0096486","Comedy,History"
"tt0096487","Action,Western"
"tt0096734","Comedy,Mystery,Thriller"
"tt0096754","Adventure,Drama,Mystery"
"tt0096764","Adventure,Comedy,Fantasy"
"tt0096787","Animation,Comedy,Drama"
"tt0096794","Fantasy,Romance"
"tt0096842","Adventure,Animation,Comedy"
"tt0096866","Adventure,Animation,Drama"
"tt0096874","Adventure,Comedy,Sci-Fi"
"tt0096895","Action,Adventure"
"tt0096913","Action,Drama,Sport"
"tt0096928","Adventure,Comedy,Music"
"tt0096933","Action,Crime,Thriller"
"tt0096945","Action,Comedy,Crime"
"tt0096969","Biography,Drama,War"
"tt0097027","Crime,Drama,War"
"tt0097044","Comedy,Fantasy,Romance"
"tt0097050","Adventure,Drama,Family"
"tt0097100","Biography,Drama,Horror"
"tt0097108","Crime,Drama"
"tt0097123","Comedy,Drama"
"tt0097138","Action,Sci-Fi,Thriller"
"tt0097162","Horror,Thriller"
"tt0097165","Comedy,Drama"
"tt0097179","Action,Horror,Sci-Fi"
"tt0097202","Action,Crime,Drama"
"tt0097216","Comedy,Drama"
"tt0097223","Comedy,Crime,Drama"
"tt0097235","Comedy,Crime,Thriller"
"tt0097236","Comedy,Drama,Romance"
"tt0097239","Drama"
"tt0097240","Crime,Drama"
"tt0097257","Comedy,Musical,Romance"
"tt0097289","Adventure,Comedy,Fantasy"
"tt0097322","Comedy,Drama,Music"
"tt0097328","Crime,Drama"
"tt0097336","Biography,Drama,History"
"tt0097351","Drama,Family,Fantasy"
"tt0097366","Comedy,Crime,Mystery"
"tt0097368","Horror,Sci-Fi"
"tt0097388","Adventure,Horror,Thriller"
"tt0097390","Comedy,Horror,Thriller"
"tt0097428","Action,Comedy,Fantasy"
"tt0097438","Action,Drama,Mystery"
"tt0097441","Biography,Drama,History"
"tt0097443","Comedy"
"tt0097457","Biography,Drama,Music"
"tt0097474","Horror,Thriller"
"tt0097481","Comedy,Crime,Drama"
"tt0097493","Comedy,Crime"
"tt0097499","Action,Biography,Drama"
"tt0097500","Comedy,Crime,Mystery"
"tt0097523","Adventure,Comedy,Family"
"tt0097531","Comedy,Fantasy"
"tt0097576","Action,Adventure"
"tt0097579","Action,Crime,Drama"
"tt0097607","Drama"
"tt0097613","Action,Crime,Mystery"
"tt0097626","Crime,Drama,Thriller"
"tt0097635","Drama"
"tt0097637","Action,Comedy,Crime"
"tt0097647","Action,Drama,Family"
"tt0097659","Action,Sport,Thriller"
"tt0097714","Drama"
"tt0097722","Drama"
"tt0097728","Comedy,Music"
"tt0097733","Action,Crime,Thriller"
"tt0097737","Adventure,Horror,Mystery"
"tt0097742","Action,Adventure,Thriller"
"tt0097757","Animation,Family,Fantasy"
"tt0097758","Adventure,Comedy,Family"
"tt0097770","Crime,Drama,Thriller"
"tt0097778","Comedy"
"tt0097790","Comedy"
"tt0097814","Adventure,Animation,Drama"
"tt0097815","Comedy,Sport"
"tt0097858","Comedy,Music,Musical"
"tt0097883","Drama,Sci-Fi,Thriller"
"tt0097889","Action,Drama,Romance"
"tt0097904","Crime,Drama,Romance"
"tt0097937","Biography,Drama"
"tt0097940","Comedy,Crime,Drama"
"tt0097958","Comedy"
"tt0097965","Comedy,Drama,Romance"
"tt0097967","Action,Crime,Thriller"
"tt0097981","Fantasy,Horror"
"tt0097987","Action,Sport"
"tt0098051","Action,Crime,Drama"
"tt0098067","Comedy,Drama"
"tt0098068","Comedy,Horror,Mystery"
"tt0098084","Horror,Thriller"
"tt0098097","Action,Comedy,Crime"
"tt0098105","Comedy,Crime"
"tt0098141","Action,Crime,Drama"
"tt0098180","Action,Adventure"
"tt0098206","Action,Thriller"
"tt0098213","Documentary"
"tt0098253","Drama,Fantasy,Horror"
"tt0098258","Comedy,Drama,Romance"
"tt0098273","Crime,Drama,Mystery"
"tt0098282","Comedy,Crime"
"tt0098309","Comedy"
"tt0098319","Comedy,Drama,Romance"
"tt0098320","Comedy,Horror,Thriller"
"tt0098327","Drama"
"tt0098354","Comedy,Horror"
"tt0098360","Action,Crime,Drama"
"tt0098382","Action,Adventure,Fantasy"
"tt0098384","Comedy,Drama,Romance"
"tt0098437","Drama,History,War"
"tt0098439","Action,Comedy,Crime"
"tt0098453","Comedy,Fantasy,Romance"
"tt0098471","Action,Comedy"
"tt0098503","Action,Comedy,Horror"
"tt0098519","Adventure,Comedy"
"tt0098532","Comedy,Drama"
"tt0098536","Comedy,Crime,Drama"
"tt0098546","Comedy,Drama"
"tt0098554","Comedy"
"tt0098573","Crime,Drama"
"tt0098575","Drama,Romance"
"tt0098577","Comedy,Horror"
"tt0098621","Comedy,Romance"
"tt0098622","Action,Fantasy,Horror"
"tt0098625","Comedy,Crime"
"tt0098627","Adventure,Comedy,Crime"
"tt0098635","Comedy,Drama,Romance"
"tt0098645","Comedy,Mystery"
"tt0098663","Adventure,Comedy,Drama"
"tt0098692","Animation,Fantasy,Horror"
"tt0098724","Drama"
"tt0098966","Comedy,Drama,Family"
"tt0098967","Action,Comedy,Crime"
"tt0098987","Action,Adventure,Comedy"
"tt0098999","Action,Crime,Drama"
"tt0099005","Action,Comedy"
"tt0099012","Comedy,Romance"
"tt0099040","Biography,Drama"
"tt0099044","Action,Comedy,Crime"
"tt0099052","Comedy,Fantasy,Horror"
"tt0099073","Drama"
"tt0099077","Biography,Drama"
"tt0099088","Adventure,Comedy,Sci-Fi"
"tt0099091","Drama,Thriller"
"tt0099141","Action,Comedy"
"tt0099160","Action,Crime,Drama"
"tt0099165","Comedy,Drama,Romance"
"tt0099180","Comedy,Horror,Sci-Fi"
"tt0099204","Comedy,Crime"
"tt0099253","Horror,Thriller"
"tt0099277","Action,Horror,Sci-Fi"
"tt0099329","Comedy,Musical"
"tt0099334","Comedy,Drama,History"
"tt0099348","Adventure,Drama,Western"
"tt0099365","Action,Sci-Fi,Thriller"
"tt0099371","Action,Drama,Sport"
"tt0099385","Action,Crime,Mystery"
"tt0099399","Action,Adventure,Crime"
"tt0099409","Action,Crime,Drama"
"tt0099422","Action,Comedy,Crime"
"tt0099423","Action,Thriller"
"tt0099426","Action,Crime,Drama"
"tt0099472","Adventure,Animation,Comedy"
"tt0099487","Drama,Fantasy,Romance"
"tt0099512","Comedy,Crime,Family"
"tt0099528","Drama,Horror,Mystery"
"tt0099558","Action,Adventure,Comedy"
"tt0099566","Drama,Thriller"
"tt0099575","Action,Adventure"
"tt0099582","Drama,Horror,Sci-Fi"
"tt0099587","Action,Drama,Thriller"
"tt0099611","Comedy,Horror"
"tt0099615","Comedy,Crime"
"tt0099653","Drama,Fantasy,Romance"
"tt0099654","Comedy,Family,Fantasy"
"tt0099669","Adventure,Biography,Drama"
"tt0099674","Crime,Drama"
"tt0099685","Biography,Crime,Drama"
"tt0099697","Horror"
"tt0099699","Comedy,Drama,Romance"
"tt0099700","Comedy,Fantasy,Horror"
"tt0099703","Crime,Drama,Thriller"
"tt0099726","Drama"
"tt0099729","Drama"
"tt0099731","Drama,Romance,Sci-Fi"
"tt0099739","Action,Crime,Drama"
"tt0099740","Sci-Fi,Thriller"
"tt0099747","Drama,Romance,War"
"tt0099762","Biography,Drama"
"tt0099763","Biography,Crime,Drama"
"tt0099776","Drama,History,War"
"tt0099785","Comedy,Family"
"tt0099797","Crime,Drama,Romance"
"tt0099800","Comedy,Music,Romance"
"tt0099810","Action,Adventure,Thriller"
"tt0099817","Action,Crime,Horror"
"tt0099818","Comedy,Drama,Romance"
"tt0099819","Comedy,Crime"
"tt0099850","Crime,Drama,Thriller"
"tt0099871","Drama,Horror,Mystery"
"tt0099892","Comedy,Romance"
"tt0099902","Drama,Romance"
"tt0099938","Comedy,Crime"
"tt0099939","Crime,Thriller"
"tt0099951","Biography,Crime,Drama"
"tt0099994","Horror,Thriller"
"tt0100024","Comedy,Drama"
"tt0100029","Action,Crime,Drama"
"tt0100050","Comedy,Family,Romance"
"tt0100054","Adventure,Drama,Thriller"
"tt0100095","Drama,Family,Musical"
"tt0100107","Action,Crime,Horror"
"tt0100112","Comedy,Drama,Romance"
"tt0100114","Action,Adventure,Crime"
"tt0100133","Action,Drama,War"
"tt0100135","Action,Comedy,Crime"
"tt0100140","Comedy,Drama,Romance"
"tt0100142","Comedy,Drama,Romance"
"tt0100143","Comedy,Crime,Drama"
"tt0100150","Crime,Drama,Thriller"
"tt0100157","Drama,Thriller"
"tt0100168","Drama,Music,Romance"
"tt0100201","Comedy,Fantasy,Romance"
"tt0100211","Crime,Drama,Thriller"
"tt0100212","Comedy,Crime"
"tt0100224","Action,Crime,Thriller"
"tt0100232","Action,Adventure,Thriller"
"tt0100234","Biography,Crime,Drama"
"tt0100240","Adventure,Drama,Family"
"tt0100258","Horror"
"tt0100260","Action,Fantasy,Horror"
"tt0100263","Action,Thriller"
"tt0100280","Comedy,Crime"
"tt0100318","Thriller"
"tt0100332","Documentary"
"tt0100395","Comedy,Drama"
"tt0100403","Action,Horror,Sci-Fi"
"tt0100404","Mystery,Thriller"
"tt0100405","Comedy,Romance"
"tt0100419","Comedy,Family"
"tt0100436","Comedy,Drama,Music"
"tt0100449","Comedy,Crime"
"tt0100469","Drama,Horror,Thriller"
"tt0100475","Comedy,Fantasy,Horror"
"tt0100477","Adventure,Animation,Crime"
"tt0100485","Action,Crime,Drama"
"tt0100486","Biography,Drama,Mystery"
"tt0100502","Action,Crime,Sci-Fi"
"tt0100507","Drama,Sport"
"tt0100514","Action,Crime,Drama"
"tt0100519","Comedy,Drama"
"tt0100530","Drama,Romance,Thriller"
"tt0100594","Adventure,Drama"
"tt0100680","Drama,Romance"
"tt0100685","Action,Crime,Drama"
"tt0100740","Comedy,Fantasy,Horror"
"tt0100758","Action,Adventure,Comedy"
"tt0100802","Action,Sci-Fi,Thriller"
"tt0100814","Comedy,Horror"
"tt0100827","Horror"
"tt0100828","Crime,Drama,Mystery"
"tt0100928","Adventure,Drama"
"tt0100934","Drama,Romance"
"tt0100935","Comedy,Crime,Drama"
"tt0100944","Adventure,Comedy,Family"
"tt0100994","Action,Western"
"tt0100998","Drama,Fantasy"
"tt0101020","Action,Comedy,Crime"
"tt0101026","Comedy,Crime,Drama"
"tt0101258","Crime,Drama,Romance"
"tt0101272","Comedy,Fantasy"
"tt0101316","Biography,Drama,Romance"
"tt0101318","Drama,Romance"
"tt0101329","Adventure,Animation,Family"
"tt0101393","Action,Crime,Drama"
"tt0101410","Comedy,Drama,Thriller"
"tt0101414","Animation,Family,Fantasy"
"tt0101420","Fantasy,Horror"
"tt0101428","Drama"
"tt0101452","Adventure,Comedy,Fantasy"
"tt0101453","Crime,Drama,Thriller"
"tt0101458","Action,Drama,Sci-Fi"
"tt0101465","Adventure,Drama,History"
"tt0101507","Crime,Drama"
"tt0101516","Biography,Crime,Drama"
"tt0101523","Comedy,Fantasy,Romance"
"tt0101540","Crime,Thriller"
"tt0101545","Comedy,Romance"
"tt0101587","Comedy,Western"
"tt0101590","Drama,Thriller"
"tt0101605","Comedy,Drama,Music"
"tt0101627","Comedy,Horror,Sci-Fi"
"tt0101628","Horror,Sci-Fi"
"tt0101635","Comedy,Drama,Family"
"tt0101640","Drama,History,Romance"
"tt0101649","Action,Crime,Drama"
"tt0101669","Drama,Mystery,Romance"
"tt0101694","Crime,Drama,Mystery"
"tt0101698","Comedy,Drama,Fantasy"
"tt0101700","Comedy,Crime"
"tt0101701","Comedy,Fantasy"
"tt0101745","Comedy,Drama,Romance"
"tt0101748","Comedy,Drama,Romance"
"tt0101757","Comedy"
"tt0101761","Biography,Drama,Music"
"tt0101764","Action,Crime"
"tt0101765","Drama,Fantasy,Music"
"tt0101775","Comedy,Drama,Fantasy"
"tt0101786","Comedy,Drama"
"tt0101787","Drama,Romance"
"tt0101811","Drama"
"tt0101821","Comedy,Family,Fantasy"
"tt0101829","Drama,Thriller"
"tt0101846","Action,Thriller"
"tt0101862","Comedy,Family,Romance"
"tt0101889","Comedy,Drama,Fantasy"
"tt0101898","Drama,Romance"
"tt0101912","Comedy,Drama,Romance"
"tt0101917","Fantasy,Horror"
"tt0101921","Drama"
"tt0101962","Action,Adventure,Drama"
"tt0101969","Crime,Drama"
"tt0101984","Drama"
"tt0101985","Crime,Drama,Romance"
"tt0101991","Drama"
"tt0102004","Action,Comedy,Crime"
"tt0102005","Action,Crime,Drama"
"tt0102011","Comedy,Drama,Romance"
"tt0102015","Documentary"
"tt0102034","Action,Adventure,Fantasy"
"tt0102048","Crime,Drama,Thriller"
"tt0102057","Adventure,Comedy,Family"
"tt0102059","Action,Comedy"
"tt0102065","Comedy,Drama,Music"
"tt0102070","Action,Adventure,Comedy"
"tt0102095","Action,Comedy"
"tt0102116","Drama"
"tt0102138","Drama,History,Thriller"
"tt0102164","Comedy,Crime,Romance"
"tt0102175","Drama,Romance"
"tt0102178","Action,Adventure,Drama"
"tt0102181","Drama,Mystery,Sci-Fi"
"tt0102216","Comedy,Romance"
"tt0102250","Comedy,Drama,Fantasy"
"tt0102266","Action,Comedy,Crime"
"tt0102293","Action,Comedy,Thriller"
"tt0102303","Comedy"
"tt0102316","Drama"
"tt0102343","Comedy,Fantasy,Romance"
"tt0102370","Documentary,Music"
"tt0102388","Drama,Romance"
"tt0102395","Comedy,Fantasy"
"tt0102426","Comedy,Drama,War"
"tt0102443","Drama,War"
"tt0102460","Crime,Drama"
"tt0102469","Mystery,Thriller"
"tt0102492","Comedy,Drama,Family"
"tt0102494","Drama"
"tt0102510","Comedy,Crime"
"tt0102511","Drama"
"tt0102517","Comedy,Sport"
"tt0102526","Action,Crime,Drama"
"tt0102536","Comedy,Drama"
"tt0102555","Drama,Thriller"
"tt0102558","Comedy"
"tt0102587","Animation,Drama,Romance"
"tt0102592","Crime,Drama"
"tt0102598","Comedy,Romance"
"tt0102603","Comedy,Crime"
"tt0102609","Comedy,Drama,Romance"
"tt0102614","Action,Crime,Drama"
"tt0102685","Action,Crime,Thriller"
"tt0102713","Drama,Romance"
"tt0102719","Comedy,Family"
"tt0102721","Drama,Romance"
"tt0102722","Drama,Fantasy"
"tt0102729","Comedy,Crime,Mystery"
"tt0102744","Action,Adventure,Drama"
"tt0102768","Drama,Romance"
"tt0102782","Adventure,Drama,Romance"
"tt0102789","Action,Crime,Drama"
"tt0102798","Action,Adventure,Drama"
"tt0102800","Action,Sci-Fi,Thriller"
"tt0102802","Adventure,Animation,Comedy"
"tt0102803","Action,Adventure,Family"
"tt0102820","Action,Crime,Drama"
"tt0102825","Drama,Musical,Romance"
"tt0102900","Crime,Drama,Mystery"
"tt0102915","Action,Comedy,Crime"
"tt0102926","Crime,Drama,Thriller"
"tt0102943","Comedy,Drama"
"tt0102945","Drama,Thriller"
"tt0102951","Comedy,Romance"
"tt0102975","Action,Adventure,Sci-Fi"
"tt0102984","Action,Crime,Drama"
"tt0103003","Action,Comedy,Sci-Fi"
"tt0103016","Comedy,Fantasy"
"tt0103030","Comedy,Drama,Romance"
"tt0103035","Comedy"
"tt0103039","Comedy"
"tt0103060","Action,Adventure,Comedy"
"tt0103064","Action,Sci-Fi"
"tt0103074","Adventure,Crime,Drama"
"tt0103110","Biography,Drama,History"
"tt0103112","Action,Drama,Thriller"
"tt0103129","Comedy,Drama,Fantasy"
"tt0103130","Comedy,Drama"
"tt0103239","Action,Crime,Drama"
"tt0103241","Comedy"
"tt0103247","Adventure,Drama"
"tt0103251","Drama,Romance"
"tt0103285","Action,Adventure,Biography"
"tt0103594","Adventure,Biography,Drama"
"tt0103596","Action,Comedy,Family"
"tt0103639","Adventure,Animation,Comedy"
"tt0103644","Action,Horror,Sci-Fi"
"tt0103671","Biography,Crime,Drama"
"tt0103747","Biography,Drama,Sport"
"tt0103759","Crime,Drama,Thriller"
"tt0103767","Documentary"
"tt0103772","Drama,Mystery,Thriller"
"tt0103776","Action,Crime,Fantasy"
"tt0103786","Comedy,Drama,Family"
"tt0103791","Comedy,Drama,Romance"
"tt0103793","Crime,Drama"
"tt0103805","Crime,Drama,Thriller"
"tt0103850","Comedy,Drama"
"tt0103855","Drama,Music,Romance"
"tt0103859","Comedy,Drama,Romance"
"tt0103873","Comedy,Horror"
"tt0103874","Horror"
"tt0103893","Action,Comedy,Fantasy"
"tt0103905","Comedy,Crime,Drama"
"tt0103919","Horror,Thriller"
"tt0103924","Adventure,Comedy"
"tt0103939","Biography,Comedy,Drama"
"tt0103950","Action,Comedy,Crime"
"tt0103956","Horror,Thriller"
"tt0103978","Comedy"
"tt0103994","Drama,Romance"
"tt0104006","Crime,Drama,Mystery"
"tt0104009","Animation,Comedy,Fantasy"
"tt0104029","Horror"
"tt0104036","Crime,Drama,Romance"
"tt0104040","Comedy,Drama,Romance"
"tt0104053","Horror,Mystery,Thriller"
"tt0104070","Comedy,Fantasy,Horror"
"tt0104073","Action,Crime,Thriller"
"tt0104107","Drama,Sport"
"tt0104114","Comedy,Crime"
"tt0104139","Comedy,Drama,Horror"
"tt0104181","Drama,History,Romance"
"tt0104187","Comedy"
"tt0104231","Adventure,Drama,Romance"
"tt0104237","Drama,Romance"
"tt0104254","Adventure,Animation,Family"
"tt0104257","Drama,Thriller"
"tt0104265","Drama,Thriller"
"tt0104291","Drama,Romance,Sci-Fi"
"tt0104299","Action,Crime,Sci-Fi"
"tt0104346","Action,Drama,Sport"
"tt0104348","Crime,Drama,Mystery"
"tt0104389","Drama,Thriller"
"tt0104409","Horror"
"tt0104412","Comedy,Drama,Romance"
"tt0104427","Biography,Crime,Drama"
"tt0104431","Adventure,Comedy,Family"
"tt0104437","Adventure,Comedy,Family"
"tt0104438","Comedy,Romance,Thriller"
"tt0104452","Comedy,Romance"
"tt0104454","Drama,Romance"
"tt0104466","Comedy,Drama,Romance"
"tt0104507","Drama,Romance,War"
"tt0104511","Action,Comedy,Crime"
"tt0104545","Comedy,Drama,Romance"
"tt0104549","Crime,Drama,Mystery"
"tt0104558","Action,Comedy,Crime"
"tt0104561","Comedy,Drama,Romance"
"tt0104573","Action,Crime,Drama"
"tt0104605","Action,Musical,Mystery"
"tt0104627","Crime,Drama,Mystery"
"tt0104647","Action,Comedy,Crime"
"tt0104652","Adventure,Animation,Comedy"
"tt0104670","Comedy,Sport"
"tt0104684","Action,Crime,Thriller"
"tt0104691","Action,Adventure,Drama"
"tt0104692","Horror,Sci-Fi"
"tt0104694","Comedy,Drama,Family"
"tt0104695","Comedy,Drama,Romance"
"tt0104714","Action,Crime,Thriller"
"tt0104740","Adventure,Animation,Drama"
"tt0104756","Drama"
"tt0104779","Drama,Romance,Thriller"
"tt0104782","Comedy,Drama"
"tt0104797","Biography,Drama,History"
"tt0104815","Action,Crime,Thriller"
"tt0104839","Adventure,Drama,Romance"
"tt0104850","Comedy,Romance,Sci-Fi"
"tt0104860","Comedy,Fantasy,Romance"
"tt0104868","Comedy,Drama,Family"
"tt0104897","Action,Comedy,Crime"
"tt0104926","Comedy,Romance,Sport"
"tt0104940","Comedy,Drama,Family"
